id,title,description,current_category
1314,戴尔 23寸IPS升降旋转作图设计显示器 p2317h 实物拍摄、没有p图、所见即所得、成色基本上都在9-95新！支持广州天河区自提、发中通快递。或者德邦快递 不议价、拍下当天发货、送电源线和HDMI线、到手就可以用 现货130台、成色9成新、也可以现场...,【商品标题】戴尔 23寸IPS升降旋转作图设计显示器 p2317h 实物拍摄、没有p图、所见即所得、成色基本上都在9-95新！支持广州天河区自提、发中通快递。或者德邦快递 不议价、拍下当天发货、送电源线和HDMI线、到手就可以用 现货130台、成色9成新、也可以现场... 【价格】¥269.00 【使用时长】约 4 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1313,戴尔显示器,【商品标题】 【价格】¥75.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1312,戴尔显示器21寸，之前一直放在公司用，现在放家也是吃灰。 感兴趣的话点“我想要”和我私聊吧～,【商品标题】戴尔显示器21寸，之前一直放在公司用，现在放家也是吃灰。 感兴趣的话点“我想要”和我私聊吧～ 【价格】¥80.00 【使用时长】约 3 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1311,戴尔ST2320Lf 23英寸16:91k1080p1920×108060hz带电源线和一根hdmi线包邮,【商品标题】戴尔ST2320Lf 23英寸16:91k1080p1920×108060hz带电源线和一根hdmi线包邮 【价格】¥90.00 【使用时长】约 9 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1310,电脑显示器，DELL24寸，1k60hz，正常使用。 感兴趣的话点“我想要”和我私聊吧～,【商品标题】电脑显示器，DELL24寸，1k60hz，正常使用。 感兴趣的话点“我想要”和我私聊吧～ 【价格】¥108.00 【使用时长】约 15 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1309,9台包邮戴尔dell 20寸显示器型 ：IN2030MF，2 0英寸LED液晶显示器，分辨率1600*900，接口VGA，DVI，60hz 实物拍摄正常使用。便宜处理 标价是一台价格 如果需要其他尺寸显示器联系老板 只发顺丰 江浙沪皖直接拍 外省需要联系老板,【商品标题】9台包邮戴尔dell 20寸显示器型 ：IN2030MF，2 0英寸LED液晶显示器，分辨率1600*900，接口VGA，DVI，60hz 实物拍摄正常使用。便宜处理 标价是一台价格 如果需要其他尺寸显示器联系老板 只发顺丰 江浙沪皖直接拍 外省需要联系老板 【价格】¥85.00 【使用时长】约 6 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1308,戴尔U2419H显示器 24寸 IPS无边框面板 1920x 1080分辨率65Hz。HDMI、DP接口齐全，可调式旋转升降支架，支持旋转。屏幕正常使用，无斑点，效果不错，成色还可以，有正常使用痕迹。功能稳定，无暗病无维修。送电源线，HDMI线。宁波市鄞州区明楼东区自提，没有包装不发快递。诚信交易，需要的朋友联系。,【商品标题】戴尔U2419H显示器 24寸 IPS无边框面板 1920x 1080分辨率65Hz。HDMI、DP接口齐全，可调式旋转升降支架，支持旋转。屏幕正常使用，无斑点，效果不错，成色还可以，有正常使用痕迹。功能稳定，无暗病无维修。送电源线，HDMI线。宁波市鄞州区明楼东区自提，没有包装不发快递。诚信交易，需要的朋友联系。 【价格】¥230.00 【使用时长】约 13 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1307,戴尔 19寸 LED显示器 成色不错 接口vga 分辨率13 66×768 监控一流 经济实惠 65元是上门自提的价格 不是发货的价格 发货要运费+打包箱 配送电源线vga线 质保半年 发货要85元的请看清楚 描述 明码标价,【商品标题】戴尔 19寸 LED显示器 成色不错 接口vga 分辨率13 66×768 监控一流 经济实惠 65元是上门自提的价格 不是发货的价格 发货要运费+打包箱 配送电源线vga线 质保半年 发货要85元的请看清楚 描述 明码标价 【价格】¥65.00 【使用时长】约 16 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1306,【公司包邮】DELL P2414H专业设计显示器 戴尔24寸 IPS专业设计广视角显示器 带vga，dp，dvi三个接口 16:9宽屏 支持高清 最佳分辨率1920×1080 可旋转升降 实图拍摄 完美屏 成色9新左右， 几百台戴尔Dell p2014h p...,【商品标题】【公司包邮】DELL P2414H专业设计显示器 戴尔24寸 IPS专业设计广视角显示器 带vga，dp，dvi三个接口 16:9宽屏 支持高清 最佳分辨率1920×1080 可旋转升降 实图拍摄 完美屏 成色9新左右， 几百台戴尔Dell p2014h p... 【价格】¥252.00 【使用时长】约 14 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1305,戴尔显示器,【商品标题】 【价格】¥75.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1303,戴尔显示器,【商品标题】 【价格】¥0.00 【使用时长】约 16 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1302,罗技MX Master 2S无线鼠标，实拍图外观成色如图所示 ，功能正常使用。裸机无其他配件。便宜处理66包邮,【商品标题】罗技MX Master 2S无线鼠标，实拍图外观成色如图所示 ，功能正常使用。裸机无其他配件。便宜处理66包邮 【价格】¥66.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
1301,罗技MX Master2s改Typec接口魔改C口大容量电池 换微动开关连击，光标不移动，罗技 MX Master2S鼠标维修升级typec换微动大容量电池换微动双击改金属滚轮 精准开孔 改好不突出 支持正反插。 单改主侧金属滚轮63 单改C口 45元 支持市面上所有Typec数据线使用 ...,【商品标题】罗技MX Master2s改Typec接口魔改C口大容量电池 换微动开关连击，光标不移动，罗技 MX Master2S鼠标维修升级typec换微动大容量电池换微动双击改金属滚轮 精准开孔 改好不突出 支持正反插。 单改主侧金属滚轮63 单改C口 45元 支持市面上所有Typec数据线使用 ... 【价格】¥30.00 【使用时长】约 17 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
1300,罗技MX Master 无线蓝牙办公游戏鼠标 单鼠标一个，可以联接3个电脑，滚轮可以横向移动，保证原装正品。原装无拆修过的。一直连蓝牙用的，图片都是实拍。成色也不错，有正常使用痕迹。 二手无线鼠标。成色定义为垃圾配件出售。售出不退不换。喜欢的联系。,【商品标题】罗技MX Master 无线蓝牙办公游戏鼠标 单鼠标一个，可以联接3个电脑，滚轮可以横向移动，保证原装正品。原装无拆修过的。一直连蓝牙用的，图片都是实拍。成色也不错，有正常使用痕迹。 二手无线鼠标。成色定义为垃圾配件出售。售出不退不换。喜欢的联系。 【价格】¥70.00 【使用时长】约 5 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,游戏设备
1299,罗技MX Master 2S 无线蓝牙鼠标外壳 成色看图，右键位有些问题，其他都正常，底板应该是的个新的,【商品标题】罗技MX Master 2S 无线蓝牙鼠标外壳 成色看图，右键位有些问题，其他都正常，底板应该是的个新的 【价格】¥30.00 【使用时长】约 11 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1298,罗技MX Master 无线鼠标，办公神器，功能完好无维修， 自带充电。成色有明显使用痕迹，定义成色垃圾，但不影响使用体验。无接收器，不过可以送一条充电线，正常升级更新换下，使用没有问题，出给需要的朋友。,【商品标题】罗技MX Master 无线鼠标，办公神器，功能完好无维修， 自带充电。成色有明显使用痕迹，定义成色垃圾，但不影响使用体验。无接收器，不过可以送一条充电线，正常升级更新换下，使用没有问题，出给需要的朋友。 【价格】¥53.00 【使用时长】约 11 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1297,罗技mx master3s左右按键 罗技mx master3左右按键 树脂材质，原装按键复刻 半透明 29元包邮 实拍图 手感和原装的不太一样，介意勿拍 不管什么原因退货，产生的退货运费买家承担,【商品标题】罗技mx master3s左右按键 罗技mx master3左右按键 树脂材质，原装按键复刻 半透明 29元包邮 实拍图 手感和原装的不太一样，介意勿拍 不管什么原因退货，产生的退货运费买家承担 【价格】¥29.00 【使用时长】约 17 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1296,罗技MX mastar3鼠标 罗技MX mastar3s鼠标 3D打印左右按键板 3D打印件 需要的老板拿去用,【商品标题】罗技MX mastar3鼠标 罗技MX mastar3s鼠标 3D打印左右按键板 3D打印件 需要的老板拿去用 【价格】¥29.00 【使用时长】约 12 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1295,罗技MX Master 2S无线充电鼠标，没有接收器，蓝牙连 接功能正常，成色如图，成色差，低价出，售出不退,【商品标题】罗技MX Master 2S无线充电鼠标，没有接收器，蓝牙连 接功能正常，成色如图，成色差，低价出，售出不退 【价格】¥65.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,其他数码
1294,罗技MX Master 2S无线鼠标，实物拍摄， 成色如图所示，外观有轻微使用痕迹，无盒无线，单主机出售，没有连接器，。 二手物品，售出不以任何理由退换，不退不换，看好再拍，介意勿拍。懂的都懂,【商品标题】罗技MX Master 2S无线鼠标，实物拍摄， 成色如图所示，外观有轻微使用痕迹，无盒无线，单主机出售，没有连接器，。 二手物品，售出不以任何理由退换，不退不换，看好再拍，介意勿拍。懂的都懂 【价格】¥58.00 【使用时长】约 8 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,台式电脑
1293,罗技MX Master 大师小师系列G703G903G系列， 罗技GpW系列，罗技键盘系列等等，各种电池，买要是不知道型号的，可以发我照片给你找对应的型号，保正品，保功能，保真实。加关注粉丝减一元 关联G102G301G502G703G903,【商品标题】罗技MX Master 大师小师系列G703G903G系列， 罗技GpW系列，罗技键盘系列等等，各种电池，买要是不知道型号的，可以发我照片给你找对应的型号，保正品，保功能，保真实。加关注粉丝减一元 关联G102G301G502G703G903 【价格】¥30.00 【使用时长】约 18 个月 【成色】轻微使用痕迹，功能完好 【交易方式】支持同城面交、快递邮寄 【备注】诚信交易，支持验货 ,数码配件
